model,dataset,instances,mean_ms,p95_ms,p99_ms,throughput_inst_per_s,acc,f1,precision,recall
autoencoder-cu,CU,100,43.828,45.083,45.355,2281.63,0.77,0.813008,0.704225,0.961538
autoencoder-cu,CU,200,44.754,45.743,46.143,4468.87,0.79,0.829268,0.71831,0.980769
autoencoder-cu,CU,300,45.953,47.336,47.674,6528.38,0.793333,0.831522,0.721698,0.980769
autoencoder-cu,CU,400,7.102,7.48,46.281,56322.09,0.79,0.832669,0.723183,0.981221
autoencoder-cu,CU,500,18.832,48.62,49.279,26550.69,0.812,0.846405,0.74212,0.984791
autoencoder-cu,CU,600,22.99,49.655,50.311,26098.56,0.813333,0.846154,0.740385,0.987179
autoencoder-cu,CU,700,22.908,50.452,50.912,30556.4,0.817143,0.850467,0.745902,0.98913
autoencoder-cu,CU,800,23.639,51.447,52.989,33842.03,0.81125,0.84449,0.736086,0.990338
autoencoder-cu,CU,900,19.89,52.315,52.958,45249.71,0.81,0.842105,0.731942,0.991304
autoencoder-cu,CU,1000,22.377,52.994,53.216,44688.88,0.814,0.844221,0.734694,0.992126
autoencoder-cu,CU,1100,26.93,54.385,55.431,40846.39,0.810909,0.839506,0.727273,0.992701
autoencoder-cu,CU,1200,24.789,55.784,56.852,48409.24,0.8175,0.845883,0.73652,0.993388
autoencoder-cu,CU,1300,25.196,55.744,56.927,51594.86,0.821538,0.850708,0.743532,0.993985
autoencoder-cu,CU,1400,30.435,57.683,59.541,45999.05,0.818571,0.847539,0.738494,0.994366
autoencoder-cu,CU,1500,36.972,59.336,60.37,40571.16,0.819333,0.848179,0.739258,0.994744
autoencoder-cu,CU,1600,37.705,59.931,60.172,42434.18,0.81625,0.846555,0.737273,0.993873
autoencoder-cu,CU,1700,36.411,60.739,61.416,46688.74,0.815882,0.84604,0.736301,0.99422
autoencoder-cu,CU,1800,39.48,62.307,63.548,45592.58,0.815,0.844465,0.733766,0.994499
autoencoder-cu,CU,1900,44.157,63.772,65.157,43028.76,0.818421,0.846871,0.737249,0.994786
autoencoder-cu,CU,2000,39.602,65.711,67.427,50503.1,0.819,0.846219,0.736686,0.994012
autoencoder-cu,CU,2100,45.846,65.146,65.785,45805.45,0.82,0.847826,0.738947,0.994334
autoencoder-cu,CU,2200,48.085,65.612,67.037,45752.32,0.819091,0.848207,0.739362,0.994633
autoencoder-cu,CU,2300,48.699,67.044,67.814,47229.32,0.81913,0.847842,0.738687,0.99485
autoencoder-cu,CU,2400,48.903,69.856,71.551,49077.06,0.817917,0.845964,0.735745,0.995025
autoencoder-cu,CU,2500,48.303,69.683,70.846,51756.77,0.8168,0.844324,0.733609,0.994396
autoencoder-cu,CU,2600,49.678,69.554,69.916,52336.99,0.814615,0.842997,0.731487,0.99462
autoencoder-cu,CU,2700,55.083,71.791,72.432,49017.15,0.815556,0.843396,0.731987,0.994807
autoencoder-cu,CU,2800,47.89,73.034,74.006,58467.2,0.817143,0.84513,0.73449,0.995014
autoencoder-cu,CU,2900,55.47,73.519,75.709,52280.93,0.817586,0.845818,0.735428,0.995199
autoencoder-cu,CU,3000,55.635,76.048,78.009,53922.48,0.817667,0.845611,0.735395,0.994688
autoencoder-cu,CU,3100,57.321,76.077,77.101,54081.28,0.81871,0.84628,0.736316,0.994855
autoencoder-cu,CU,3200,55.54,77.691,80.71,57615.94,0.820312,0.846789,0.737013,0.994991
autoencoder-cu,CU,3300,58.396,77.831,78.794,56510.55,0.821212,0.847624,0.738192,0.995149
autoencoder-cu,CU,3400,54.494,77.769,80.35,62391.77,0.822353,0.848849,0.739965,0.995305
autoencoder-cu,CU,3500,63.391,80.277,80.73,55212.47,0.822286,0.848735,0.73972,0.995436
autoencoder-cu,CU,3600,61.77,80.441,80.93,58280.83,0.823333,0.849503,0.741123,0.995011
autoencoder-cu,CU,3700,62.169,81.675,84.92,59514.75,0.823243,0.849586,0.741469,0.994615
autoencoder-cu,CU,3800,60.447,82.418,83.562,62864.64,0.821842,0.848376,0.739555,0.994748
autoencoder-cu,CU,3900,61.967,84.882,86.037,62936.41,0.822564,0.84904,0.740769,0.994379
autoencoder-cu,CU,4000,62.667,84.54,86.043,63829.02,0.82175,0.848072,0.739227,0.994503
autoencoder-cu,CU,4100,65.961,86.105,87.844,62158.2,0.82122,0.84726,0.737931,0.994618
autoencoder-cu,CU,4200,62.874,86.983,89.574,66800.02,0.821905,0.847967,0.73893,0.994754
autoencoder-cu,CU,4300,65.853,89.933,92.22,65296.6,0.822326,0.848773,0.740076,0.994896
autoencoder-cu,CU,4400,65.614,89.196,92.031,67058.71,0.821364,0.847733,0.738441,0.994998
autoencoder-cu,CU,4500,68.629,89.337,91.515,65569.73,0.820667,0.847765,0.738416,0.995128
autoencoder-cu,CU,4600,68.447,91.637,93.761,67204.93,0.821304,0.848563,0.739563,0.995246
autoencoder-cu,CU,4700,70.146,92.692,94.987,67003.1,0.821702,0.849118,0.740578,0.994937
autoencoder-cu,CU,4800,74.527,93.51,95.065,64405.77,0.821458,0.848987,0.74032,0.995043
autoencoder-cu,CU,4900,73.464,94.203,95.175,66699.62,0.82,0.847616,0.738188,0.995132
autoencoder-cu,CU,5000,77.544,95.365,97.441,64479.23,0.8192,0.846987,0.737183,0.995227
autoencoder-cu,CU,5100,72.252,95.869,97.787,70586.28,0.819804,0.847164,0.737406,0.995311
autoencoder-cu,CU,5200,75.293,97.522,97.655,69063.74,0.820962,0.848,0.738623,0.995401
autoencoder-cu,CU,5300,76.758,98.16,100.555,69048.06,0.820566,0.847327,0.737563,0.995473
autoencoder-cu,CU,5400,73.945,98.952,100.726,73026.87,0.820556,0.84757,0.738082,0.995198
autoencoder-cu,CU,5500,76.552,99.367,100.352,71846.28,0.821273,0.847951,0.738615,0.99528
autoencoder-cu,CU,5600,73.456,100.132,103.573,76236.16,0.820536,0.847288,0.737566,0.995359
autoencoder-cu,CU,5700,76.481,101.126,101.45,74528.18,0.820175,0.846946,0.737006,0.995437
autoencoder-cu,CU,5800,72.702,101.114,102.738,79777.79,0.820345,0.847259,0.737621,0.995179
autoencoder-cu,CU,5900,69.538,101.603,102.805,84845.93,0.82,0.847018,0.737397,0.994924
autoencoder-cu,CU,6000,69.219,101.127,102.794,86681.67,0.8195,0.846318,0.736296,0.994995
autoencoder-cu,CU,6100,66.153,72.28,101.705,92210.93,0.818689,0.845789,0.735629,0.994752
autoencoder-cu,CU,6200,66.518,69.85,104.432,93207.68,0.818387,0.845627,0.735336,0.994839
autoencoder-cu,CU,6300,65.759,69.743,70.971,95804.46,0.818571,0.84552,0.735135,0.994911
autoencoder-cu,CU,6400,67.027,70.672,71.578,95483.32,0.818594,0.845427,0.734954,0.994986
autoencoder-cu,CU,6500,69.383,73.527,111.076,93682.25,0.818462,0.845388,0.734852,0.995065
autoencoder-cu,CU,6600,70.34,73.788,106.227,93830.62,0.818636,0.845608,0.735307,0.994841
autoencoder-cu,CU,6700,69.72,73.315,75.773,96098.32,0.818657,0.8454,0.734956,0.994909
autoencoder-cu,CU,6800,72.383,76.889,110.431,93944.96,0.818971,0.845952,0.735902,0.994703
autoencoder-cu,CU,6900,72.563,76.84,78.049,95090.17,0.819565,0.846505,0.736695,0.994784
autoencoder-cu,CU,7000,73.103,77.182,78.373,95754.77,0.819714,0.846807,0.737109,0.994866
autoencoder-cu,CU,7100,74.377,77.519,79.263,95460.22,0.819296,0.846255,0.736239,0.994928
autoencoder-cu,CU,7200,75.056,79.386,81.529,95928.22,0.819583,0.846472,0.736528,0.994999
autoencoder-cu,CU,7300,76.672,80.876,112.343,95211.11,0.82,0.84671,0.736853,0.995064
autoencoder-cu,CU,7400,77.199,81.083,84.435,95855.99,0.81973,0.846455,0.736431,0.995129
autoencoder-cu,CU,7500,78.832,83.508,84.304,95139.51,0.8188,0.845656,0.73519,0.995188
autoencoder-cu,CU,7600,79.393,84.174,87.099,95726.37,0.819079,0.845835,0.735426,0.995251
autoencoder-cu,CU,7700,80.342,84.746,86.843,95840.46,0.819091,0.845719,0.73522,0.995308
autoencoder-cu,CU,7800,81.288,85.463,88.11,95954.56,0.819487,0.845952,0.73554,0.995366
autoencoder-cu,CU,7900,82.794,88.169,92.649,95417.02,0.819494,0.846071,0.735686,0.995428
autoencoder-cu,CU,8000,82.835,86.726,90.256,96577.23,0.82,0.846252,0.735933,0.995479
autoencoder-cu,CU,8100,85.762,90.318,123.834,94447.64,0.819877,0.846081,0.73578,0.995284
autoencoder-cu,CU,8200,85.419,92.257,94.575,95997.9,0.82,0.846346,0.73628,0.995104
autoencoder-cu,CU,8300,86.551,92.603,97.412,95897.58,0.819759,0.846217,0.736315,0.994683
autoencoder-cu,CU,8400,88.363,96.547,124.247,95062.68,0.819405,0.845786,0.735632,0.994739
autoencoder-cu,CU,8500,87.416,91.168,94.53,97236.56,0.819294,0.84569,0.735453,0.9948
autoencoder-cu,CU,8600,89.46,95.979,99.668,96132.01,0.819186,0.845658,0.73537,0.994862
autoencoder-cu,CU,8700,89.848,94.705,98.963,96830.69,0.819195,0.845527,0.735143,0.994916
autoencoder-cu,CU,8800,90.546,95.186,97.824,97188.09,0.819091,0.845437,0.734976,0.994973
autoencoder-cu,CU,8900,91.851,97.614,100.413,96895.95,0.819326,0.845592,0.735304,0.994803
autoencoder-cu,CU,9000,93.295,99.879,102.414,96468.07,0.819556,0.845715,0.735459,0.994859
autoencoder-cu,CU,9100,93.944,98.318,102.867,96866.59,0.818791,0.844946,0.73427,0.994907
autoencoder-cu,CU,9200,94.555,99.348,101.453,97298.05,0.818478,0.844824,0.734055,0.994966
autoencoder-cu,CU,9300,95.961,101.154,104.527,96914.17,0.818495,0.844853,0.734068,0.995021
autoencoder-cu,CU,9400,97.011,104.138,107.023,96896.36,0.817979,0.844271,0.733165,0.995065
autoencoder-cu,CU,9500,98.545,102.916,107.845,96402.63,0.817368,0.843877,0.732542,0.995119
autoencoder-cu,CU,9600,98.305,103.791,105.466,97654.78,0.8175,0.843878,0.732519,0.995166
autoencoder-cu,CU,9700,99.621,105.671,110.308,97368.7,0.818351,0.844593,0.733568,0.995219
autoencoder-cu,CU,9800,100.845,107.038,107.383,97178.45,0.818163,0.844421,0.733394,0.995062
autoencoder-cu,CU,9900,101.459,106.15,109.481,97575.92,0.818384,0.844625,0.733674,0.995113
autoencoder-cu,CU,10000,102.207,106.371,114.822,97840.84,0.8182,0.844668,0.733709,0.995168
autoencoder-cu,CU,10100,103.314,109.061,110.314,97760.1,0.81802,0.844553,0.73351,0.995216
autoencoder-cu,CU,10200,104.83,110.982,112.141,97300.21,0.818137,0.844523,0.73344,0.995259
autoencoder-cu,CU,10300,104.687,111.204,114.046,98388.8,0.818544,0.844755,0.733766,0.995302
autoencoder-cu,CU,10400,107.338,115.209,117.902,96890.16,0.818077,0.844382,0.733286,0.995153
autoencoder-cu,CU,10500,107.335,113.805,115.5,97824.16,0.817429,0.843829,0.732428,0.995196
autoencoder-cu,CU,10600,108.577,113.866,116.21,97626.8,0.817547,0.843906,0.732521,0.995241
autoencoder-cu,CU,10700,108.956,114.127,115.197,98205.01,0.81729,0.843613,0.732056,0.995281
autoencoder-cu,CU,10800,110.525,116.506,119.248,97715.35,0.816759,0.843272,0.73152,0.995326
autoencoder-cu,CU,10900,111.565,116.422,119.385,97700.55,0.816055,0.842757,0.730722,0.995369
autoencoder-cu,CU,11000,112.938,120.029,124.59,97398.5,0.815909,0.842694,0.730702,0.995229
autoencoder-cu,CU,11100,113.566,118.794,122.85,97740.53,0.816126,0.842988,0.731118,0.995277
autoencoder-cu,CU,11200,114.441,118.652,122.952,97866.64,0.816429,0.843317,0.731588,0.995323
autoencoder-cu,CU,11300,115.379,121.914,128.238,97937.77,0.81646,0.843353,0.731621,0.995365
autoencoder-cu,CU,11400,116.474,122.283,124.795,97876.04,0.816404,0.843584,0.732131,0.995063
autoencoder-cu,CU,11500,121.081,128.095,129.934,94977.67,0.816348,0.843486,0.732056,0.99493
autoencoder-cu,CU,11600,120.418,126.999,130.825,96331.34,0.816724,0.843791,0.732491,0.994975
autoencoder-cu,CU,11700,121.583,128.742,130.729,96230.32,0.816581,0.843654,0.732263,0.995016
autoencoder-cu,CU,11800,122.501,130.299,132.247,96325.55,0.816441,0.843474,0.73197,0.995055
autoencoder-cu,CU,11900,123.31,129.302,134.561,96504.73,0.816471,0.843598,0.732223,0.994932
autoencoder-cu,CU,12000,124.095,129.426,132.48,96700.5,0.816417,0.843504,0.732059,0.994972
autoencoder-cu,CU,12100,123.686,130.024,131.864,97828.38,0.816446,0.84347,0.731988,0.995012
autoencoder-cu,CU,12200,127.006,133.506,135.371,96058.73,0.816639,0.843534,0.732063,0.99505
autoencoder-cu,CU,12300,125.108,131.311,132.639,98314.82,0.816748,0.843603,0.732233,0.994926
autoencoder-cu,CU,12400,126.12,131.557,135.382,98318.71,0.817016,0.843744,0.732425,0.994965
autoencoder-cu,CU,12500,126.725,133.224,135.66,98638.67,0.81672,0.843479,0.732005,0.995003
autoencoder-cu,CU,12600,127.097,136.891,141.206,99137.01,0.816905,0.84354,0.732078,0.99504
autoencoder-cu,CU,12700,128.342,134.055,136.989,98954.73,0.81685,0.843493,0.732072,0.994921
autoencoder-cu,CU,12800,130.116,136.064,136.998,98373.79,0.817266,0.843785,0.732491,0.99496
autoencoder-cu,CU,12900,130.575,137.676,139.231,98793.89,0.817364,0.843932,0.732689,0.995002
autoencoder-cu,CU,13000,135.126,142.797,143.872,96206.24,0.817385,0.843918,0.732648,0.995039
autoencoder-cu,CU,13100,135.174,142.26,147.084,96912.16,0.817405,0.843986,0.732729,0.995078
autoencoder-cu,CU,13200,136.065,144.745,150.089,97012.3,0.817348,0.843938,0.732637,0.995115
autoencoder-cu,CU,13300,137.155,144.376,148.412,96970.68,0.81797,0.844299,0.733162,0.995149
autoencoder-cu,CU,13400,139.078,147.973,150.948,96349.09,0.818433,0.844785,0.733873,0.99519
autoencoder-cu,CU,13500,139.152,145.714,148.24,97016.04,0.817852,0.844377,0.733238,0.995226
autoencoder-cu,CU,13600,140.572,146.649,148.492,96747.88,0.817868,0.844458,0.733341,0.995263
autoencoder-cu,CU,13700,141.858,150.475,152.944,96575.37,0.818029,0.844353,0.733167,0.99529
autoencoder-cu,CU,13800,141.766,149.326,154.646,97343.83,0.818188,0.84448,0.733341,0.995324
autoencoder-cu,CU,13900,142.851,150.38,156.439,97304.04,0.817698,0.844138,0.732806,0.995358
autoencoder-cu,CU,14000,144.281,152.685,165.06,97032.85,0.817857,0.844265,0.73298,0.995392
autoencoder-cu,CU,14100,145.292,153.731,157.287,97046.1,0.817518,0.8439,0.732414,0.99542
autoencoder-cu,CU,14200,146.841,153.98,157.314,96703.14,0.817324,0.843641,0.732008,0.995448
autoencoder-cu,CU,14300,147.781,153.494,166.47,96764.75,0.817762,0.844045,0.732599,0.995483
autoencoder-cu,CU,14400,147.657,155.328,161.708,97523.21,0.818264,0.844458,0.733203,0.995516
autoencoder-cu,CU,14500,149.082,156.983,159.337,97262.16,0.818345,0.844455,0.733258,0.995406
autoencoder-cu,CU,14600,148.988,156.331,157.079,97994.32,0.818425,0.844489,0.733293,0.995436
autoencoder-cu,CU,14700,151.457,158.929,163.67,97056.94,0.818163,0.844131,0.732814,0.995325
autoencoder-cu,CU,14800,152.423,160.568,166.868,97098.42,0.818243,0.844094,0.73289,0.995081
autoencoder-cu,CU,14900,153.74,161.428,167.339,96917.14,0.818255,0.844207,0.73304,0.995117
autoencoder-cu,CU,15000,154.278,162.155,166.829,97226.84,0.818333,0.844295,0.733155,0.995151
autoencoder-cu,CU,15100,155.34,162.791,166.436,97206.0,0.817881,0.843963,0.732709,0.99505
autoencoder-cu,CU,15200,155.63,164.706,170.813,97667.3,0.817632,0.843866,0.732544,0.995085
autoencoder-cu,CU,15300,157.776,165.938,168.96,96972.89,0.817582,0.843738,0.732336,0.995114
autoencoder-cu,CU,15400,158.648,167.832,170.01,97070.2,0.817532,0.84368,0.732233,0.995144
autoencoder-cu,CU,15500,159.204,169.438,172.825,97359.12,0.817935,0.843968,0.732649,0.995175
autoencoder-cu,CU,15600,159.903,168.124,174.631,97559.13,0.817756,0.843834,0.732431,0.995206
autoencoder-cu,CU,15700,160.193,168.641,170.502,98006.86,0.81758,0.843634,0.732183,0.995106
autoencoder-cu,CU,15800,161.495,169.883,173.177,97836.13,0.817532,0.843494,0.731958,0.995133
autoencoder-cu,CU,15900,162.033,169.67,171.63,98127.93,0.817547,0.84357,0.732054,0.995165
autoencoder-cu,CU,16000,163.728,172.338,175.847,97723.1,0.8175,0.843549,0.732007,0.995196
autoencoder-cu,CU,16100,164.875,173.735,180.922,97649.46,0.817826,0.843881,0.732489,0.995229
autoencoder-cu,CU,16200,167.766,175.896,178.846,96562.9,0.818148,0.844011,0.732739,0.99513
autoencoder-cu,CU,16300,168.216,175.662,179.988,96899.0,0.81816,0.844115,0.732944,0.99504
autoencoder-cu,CU,16400,171.456,179.668,184.636,95651.4,0.818171,0.844152,0.732982,0.995071
autoencoder-cu,CU,16500,172.297,181.223,189.244,95764.81,0.818424,0.84438,0.733309,0.995103
autoencoder-cu,CU,16600,173.067,182.713,187.575,95916.72,0.818675,0.844573,0.733584,0.995133
autoencoder-cu,CU,16700,168.373,177.847,181.861,99184.58,0.818623,0.844611,0.733624,0.995164
autoencoder-cu,CU,16800,171.246,180.195,184.464,98104.72,0.818571,0.844775,0.733852,0.9952
autoencoder-cu,CU,16900,172.355,181.682,185.485,98053.57,0.817929,0.844273,0.733146,0.995109
autoencoder-cu,CU,17000,172.794,181.72,182.428,98382.78,0.818,0.844413,0.733339,0.99514
autoencoder-cu,CU,17100,174.275,185.505,188.574,98120.59,0.817719,0.844236,0.733056,0.99517
autoencoder-cu,CU,17200,174.853,183.08,191.468,98368.28,0.817674,0.844182,0.732959,0.995197
autoencoder-cu,CU,17300,174.83,184.144,187.132,98953.24,0.817399,0.843977,0.732636,0.995224
autoencoder-cu,CU,17400,176.212,185.496,189.49,98744.53,0.817471,0.844054,0.732799,0.995137
autoencoder-cu,CU,17500,180.299,191.659,193.089,97060.74,0.817429,0.844017,0.732729,0.995165
autoencoder-cu,CU,17600,181.46,191.352,192.799,96991.07,0.816875,0.843612,0.732104,0.995192
autoencoder-cu,CU,17700,180.317,188.931,195.524,98160.37,0.816949,0.843554,0.732004,0.995215
autoencoder-cu,CU,17800,180.93,190.82,196.371,98380.48,0.816966,0.843426,0.73186,0.995124
autoencoder-cu,CU,17900,184.04,196.097,201.824,97261.22,0.816872,0.843413,0.731825,0.995153
autoencoder-cu,CU,18000,189.365,199.636,208.337,95054.59,0.816889,0.84345,0.731866,0.99518
autoencoder-cu,CU,18100,190.508,202.398,207.832,95009.33,0.816575,0.843056,0.731381,0.994979
autoencoder-cu,CU,18200,192.522,201.051,203.519,94534.88,0.816484,0.843045,0.731349,0.995008
autoencoder-cu,CU,18300,191.877,201.817,206.145,95373.68,0.816557,0.843153,0.731555,0.994928
