model,dataset,instances,mean_ms,p95_ms,p99_ms,throughput_inst_per_s,acc,f1,precision,recall
lstm-du,DU,100,1.991,2.262,3.051,50220.03,0.97,0.972477,0.946429,1.0
lstm-du,DU,200,2.741,2.997,3.498,72971.74,0.955,0.958525,0.920354,1.0
lstm-du,DU,300,3.412,3.917,4.317,87935.47,0.946667,0.949686,0.904192,1.0
lstm-du,DU,400,3.998,4.342,4.436,100054.07,0.9375,0.940618,0.891892,0.994975
lstm-du,DU,500,4.723,5.611,6.069,105861.23,0.936,0.93985,0.88968,0.996016
lstm-du,DU,600,5.269,5.89,6.32,113867.02,0.93,0.932476,0.876133,0.996564
lstm-du,DU,700,5.974,6.61,6.982,117174.18,0.932857,0.936401,0.882653,0.997118
lstm-du,DU,800,6.309,6.999,7.792,126812.37,0.935,0.938534,0.886161,0.997487
lstm-du,DU,900,7.216,8.207,8.841,124729.3,0.932222,0.935722,0.880952,0.997753
lstm-du,DU,1000,8.004,9.346,10.207,124943.01,0.934,0.937618,0.884135,0.997988
lstm-du,DU,1100,8.748,9.739,9.986,125747.29,0.930909,0.934142,0.87785,0.998148
lstm-du,DU,1200,9.442,10.514,11.836,127089.8,0.931667,0.935024,0.879285,0.998308
lstm-du,DU,1300,9.431,10.045,11.108,137842.01,0.929231,0.931852,0.874826,0.99683
lstm-du,DU,1400,52.116,53.804,54.631,26862.92,0.93,0.9326,0.875969,0.997059
lstm-du,DU,1500,53.5,55.247,56.704,28037.29,0.932667,0.934881,0.879854,0.997249
lstm-du,DU,1600,53.717,55.5,55.753,29785.64,0.9325,0.934783,0.879545,0.997423
lstm-du,DU,1700,54.428,56.842,58.102,31234.01,0.931765,0.93379,0.877682,0.997561
lstm-du,DU,1800,55.107,57.034,57.445,32663.95,0.931667,0.933261,0.877551,0.996524
lstm-du,DU,1900,55.749,57.553,58.274,34081.05,0.932632,0.934359,0.880193,0.995628
lstm-du,DU,2000,55.87,58.411,58.997,35797.58,0.932,0.933788,0.87901,0.995846
lstm-du,DU,2100,56.785,59.202,60.84,36981.51,0.931429,0.933641,0.878578,0.996067
lstm-du,DU,2200,57.696,59.731,61.085,38130.68,0.93,0.932397,0.876238,0.996248
lstm-du,DU,2300,58.455,60.616,61.195,39346.23,0.92913,0.931771,0.875,0.996419
lstm-du,DU,2400,59.506,62.022,62.833,40331.99,0.929583,0.932535,0.876219,0.996587
lstm-du,DU,2500,60.034,62.994,63.357,41642.97,0.9296,0.932927,0.876791,0.996743
lstm-du,DU,2600,60.068,62.165,63.063,43284.29,0.93,0.933577,0.878434,0.996106
lstm-du,DU,2700,61.128,63.232,65.223,44169.64,0.928889,0.932442,0.876323,0.996241
lstm-du,DU,2800,61.029,64.864,67.426,45880.2,0.9275,0.930693,0.873158,0.996345
lstm-du,DU,2900,61.464,64.934,66.089,47181.89,0.926897,0.930171,0.872143,0.996471
lstm-du,DU,3000,61.789,65.19,67.324,48552.17,0.927333,0.930794,0.873139,0.996601
lstm-du,DU,3100,62.545,65.425,67.382,49564.28,0.927419,0.930748,0.872979,0.996704
lstm-du,DU,3200,63.665,67.426,68.78,50262.74,0.926875,0.930274,0.872067,0.996807
lstm-du,DU,3300,63.83,67.007,68.82,51699.55,0.92697,0.930647,0.872639,0.996917
lstm-du,DU,3400,63.586,68.074,69.881,53470.8,0.925882,0.929491,0.870545,0.996999
lstm-du,DU,3500,64.932,68.104,69.054,53902.53,0.926,0.929715,0.870869,0.99709
lstm-du,DU,3600,65.278,69.034,70.147,55148.33,0.925278,0.929155,0.869822,0.997174
lstm-du,DU,3700,65.15,70.062,71.694,56791.69,0.924595,0.928517,0.868648,0.997248
lstm-du,DU,3800,66.126,70.651,72.767,57465.64,0.925,0.928945,0.869342,0.997323
lstm-du,DU,3900,66.524,70.301,71.24,58625.82,0.925641,0.929543,0.870337,0.997393
lstm-du,DU,4000,67.114,71.988,72.764,59600.22,0.92575,0.929571,0.870337,0.997455
lstm-du,DU,4100,67.204,71.055,73.832,61008.37,0.926098,0.930007,0.871051,0.997522
lstm-du,DU,4200,68.296,72.963,75.193,61497.22,0.926429,0.93039,0.871676,0.997585
lstm-du,DU,4300,67.679,72.041,73.56,63535.14,0.926977,0.930898,0.872525,0.997642
lstm-du,DU,4400,68.967,73.531,74.348,63798.78,0.926818,0.93099,0.873693,0.99633
lstm-du,DU,4500,69.332,73.829,74.467,64904.88,0.924889,0.929229,0.870537,0.996408
lstm-du,DU,4600,70.882,77.416,80.257,64896.68,0.925217,0.929421,0.871154,0.996042
lstm-du,DU,4700,70.518,75.18,76.983,66649.66,0.925745,0.930046,0.872508,0.995708
lstm-du,DU,4800,70.809,75.166,77.377,67788.39,0.926458,0.930662,0.873525,0.995797
lstm-du,DU,4900,71.598,76.853,78.96,68438.04,0.926939,0.931048,0.874141,0.99588
lstm-du,DU,5000,72.506,78.996,80.081,68960.0,0.9272,0.931527,0.874912,0.995977
lstm-du,DU,5100,72.904,78.533,82.583,69955.21,0.925686,0.93019,0.872495,0.996055
lstm-du,DU,5200,73.154,78.021,79.021,71082.96,0.925192,0.929771,0.871995,0.995746
lstm-du,DU,5300,74.38,79.897,80.851,71255.61,0.92434,0.928888,0.870389,0.995817
lstm-du,DU,5400,75.149,80.985,81.8,71856.88,0.924815,0.929318,0.871084,0.995896
lstm-du,DU,5500,75.326,80.481,82.298,73016.26,0.925273,0.929756,0.871795,0.995972
lstm-du,DU,5600,76.243,81.655,82.776,73449.62,0.924821,0.929422,0.87115,0.996047
lstm-du,DU,5700,76.468,81.878,82.663,74540.85,0.924912,0.929605,0.871415,0.996123
lstm-du,DU,5800,76.817,81.979,84.147,75503.97,0.925517,0.930278,0.87254,0.996198
lstm-du,DU,5900,77.24,83.003,84.708,76385.39,0.925593,0.930218,0.872391,0.996255
lstm-du,DU,6000,78.23,84.816,85.425,76697.03,0.925833,0.930371,0.872615,0.996314
lstm-du,DU,6100,78.12,84.831,85.93,78084.96,0.925738,0.930447,0.872947,0.996055
lstm-du,DU,6200,78.815,85.864,86.171,78664.77,0.925806,0.930408,0.872836,0.996113
lstm-du,DU,6300,79.474,85.147,85.819,79271.21,0.925714,0.930336,0.873149,0.99554
lstm-du,DU,6400,76.489,85.304,86.003,83672.05,0.926094,0.930615,0.873589,0.995606
lstm-du,DU,6500,77.314,85.249,86.478,84072.53,0.926,0.930542,0.873407,0.995674
lstm-du,DU,6600,75.41,85.115,85.569,87521.51,0.926061,0.930445,0.873194,0.995729
lstm-du,DU,6700,76.687,86.315,86.563,87367.6,0.925522,0.929866,0.872133,0.995786
lstm-du,DU,6800,45.794,49.143,53.202,148490.79,0.925,0.929461,0.871595,0.995556
lstm-du,DU,6900,45.78,48.056,50.772,150719.51,0.924638,0.92902,0.870778,0.995611
lstm-du,DU,7000,46.988,50.455,52.142,148974.5,0.924714,0.929195,0.871033,0.995681
lstm-du,DU,7100,47.538,50.69,51.774,149354.73,0.924789,0.929234,0.871056,0.99574
lstm-du,DU,7200,48.17,51.42,53.124,149471.18,0.925,0.929449,0.8716,0.995522
lstm-du,DU,7300,48.407,51.396,52.36,150805.26,0.924932,0.929345,0.871373,0.99558
lstm-du,DU,7400,49.684,53.391,54.767,148940.52,0.92473,0.929198,0.871068,0.995642
lstm-du,DU,7500,49.723,52.163,56.058,150834.4,0.924933,0.929475,0.871711,0.995439
lstm-du,DU,7600,51.006,55.717,58.669,149001.38,0.924868,0.929463,0.87164,0.995501
lstm-du,DU,7700,51.317,54.904,59.598,150046.86,0.924545,0.929258,0.871432,0.995305
lstm-du,DU,7800,51.613,54.351,57.929,151123.76,0.924872,0.929516,0.872038,0.995107
lstm-du,DU,7900,52.864,57.517,59.852,149440.5,0.924684,0.929494,0.872137,0.994926
lstm-du,DU,8000,52.49,55.003,56.832,152409.49,0.924625,0.929383,0.871896,0.994985
lstm-du,DU,8100,53.684,57.337,58.278,150883.36,0.924815,0.929506,0.872068,0.995043
lstm-du,DU,8200,53.917,57.348,60.052,152084.45,0.925244,0.929855,0.872637,0.995102
lstm-du,DU,8300,54.74,58.619,61.014,151626.18,0.925301,0.930023,0.873066,0.994929
lstm-du,DU,8400,55.376,59.682,61.891,151691.53,0.925357,0.929999,0.873166,0.994746
lstm-du,DU,8500,55.84,59.416,61.474,152220.74,0.926,0.93052,0.87404,0.994804
lstm-du,DU,8600,56.575,59.789,62.956,152010.34,0.926395,0.930888,0.874641,0.994866
lstm-du,DU,8700,57.54,60.663,63.43,151198.02,0.926552,0.93112,0.875177,0.994703
lstm-du,DU,8800,57.67,62.994,64.597,152593.34,0.926477,0.931221,0.8753,0.994776
lstm-du,DU,8900,58.631,62.651,65.181,151796.81,0.926854,0.931654,0.876012,0.994843
lstm-du,DU,9000,59.181,63.613,65.697,152074.71,0.927444,0.932128,0.876809,0.994897
lstm-du,DU,9100,59.145,62.63,63.948,153860.02,0.927033,0.931645,0.875919,0.994943
lstm-du,DU,9200,60.563,64.482,68.863,151907.34,0.927283,0.931881,0.876293,0.994999
lstm-du,DU,9300,61.64,65.85,68.486,150876.26,0.927204,0.931939,0.876347,0.995062
lstm-du,DU,9400,61.088,63.301,64.281,153875.12,0.927447,0.932274,0.877055,0.994913
lstm-du,DU,9500,62.268,65.78,68.8,152566.74,0.927474,0.932258,0.876989,0.994963
lstm-du,DU,9600,62.421,66.085,68.076,153793.63,0.927083,0.931854,0.876236,0.99501
lstm-du,DU,9700,63.047,66.587,70.086,153853.99,0.927216,0.931906,0.876292,0.995057
lstm-du,DU,9800,63.185,65.665,66.948,155099.89,0.927245,0.93192,0.876279,0.995106
lstm-du,DU,9900,64.764,68.088,71.457,152863.59,0.926869,0.931504,0.875511,0.995149
lstm-du,DU,10000,64.888,69.692,70.753,154111.26,0.927,0.931788,0.875966,0.99521
lstm-du,DU,10100,66.33,69.844,72.965,152269.19,0.927228,0.932039,0.876369,0.995261
lstm-du,DU,10200,66.498,70.267,73.636,153388.32,0.927549,0.932332,0.876852,0.995308
lstm-du,DU,10300,66.806,71.575,72.237,154178.92,0.927767,0.932621,0.877322,0.995361
lstm-du,DU,10400,67.705,73.534,74.189,153607.98,0.927692,0.932616,0.877276,0.995409
lstm-du,DU,10500,67.845,72.104,73.424,154764.45,0.928,0.932872,0.877694,0.995452
lstm-du,DU,10600,68.012,70.502,73.519,155855.75,0.928396,0.933251,0.878331,0.995497
lstm-du,DU,10700,69.089,72.963,75.103,154872.58,0.928318,0.933194,0.878341,0.995355
lstm-du,DU,10800,69.807,74.13,76.32,154713.04,0.928611,0.933425,0.878862,0.995213
lstm-du,DU,10900,70.614,75.22,77.811,154360.44,0.928624,0.933436,0.878988,0.995075
lstm-du,DU,11000,70.923,73.989,76.025,155098.54,0.928182,0.933074,0.878309,0.995121
lstm-du,DU,11100,71.476,75.112,76.193,155297.8,0.928378,0.933188,0.878481,0.99516
lstm-du,DU,11200,71.88,76.951,80.528,155816.02,0.928214,0.933145,0.878366,0.995211
lstm-du,DU,11300,73.207,78.341,82.043,154357.39,0.928053,0.93296,0.87828,0.9949
lstm-du,DU,11400,73.226,77.988,80.509,155682.26,0.927982,0.93293,0.878326,0.994774
lstm-du,DU,11500,73.967,79.756,80.992,155473.92,0.927565,0.93249,0.877517,0.994812
lstm-du,DU,11600,74.815,80.34,84.056,155048.39,0.927586,0.932454,0.877554,0.994682
lstm-du,DU,11700,75.332,79.841,83.114,155313.23,0.927436,0.932302,0.877383,0.994556
lstm-du,DU,11800,75.988,80.603,85.2,155287.38,0.927881,0.932754,0.878143,0.994607
lstm-du,DU,11900,76.469,81.738,82.491,155618.8,0.927983,0.932916,0.87839,0.994659
lstm-du,DU,12000,76.844,80.911,86.016,156160.26,0.927917,0.93293,0.878376,0.994709
lstm-du,DU,12100,78.256,83.465,84.89,154620.5,0.927934,0.932964,0.878402,0.994754
lstm-du,DU,12200,77.793,82.373,87.311,156825.46,0.927705,0.932703,0.878035,0.99463
lstm-du,DU,12300,78.796,84.337,89.187,156100.19,0.927724,0.932769,0.878115,0.994677
lstm-du,DU,12400,79.474,84.835,86.145,156026.26,0.927823,0.932873,0.878266,0.994722
lstm-du,DU,12500,80.21,85.02,86.293,155840.43,0.9276,0.932609,0.877768,0.994758
lstm-du,DU,12600,81.359,85.871,89.515,154869.01,0.927778,0.932792,0.878181,0.994645
lstm-du,DU,12700,80.908,86.27,88.017,156967.8,0.927874,0.932815,0.878194,0.994682
lstm-du,DU,12800,81.792,86.365,90.092,156493.59,0.927734,0.932624,0.877828,0.994717
lstm-du,DU,12900,82.205,87.114,89.847,156924.69,0.927829,0.932804,0.878228,0.994613
lstm-du,DU,13000,82.836,87.387,89.361,156936.72,0.927846,0.932798,0.878187,0.994652
lstm-du,DU,13100,83.539,88.776,93.913,156813.1,0.92771,0.932641,0.877997,0.994539
lstm-du,DU,13200,84.288,90.801,95.114,156606.42,0.927727,0.932589,0.877994,0.994424
lstm-du,DU,13300,84.846,89.362,92.474,156754.01,0.92812,0.932922,0.878552,0.994465
lstm-du,DU,13400,85.3,90.912,94.019,157091.9,0.928209,0.933018,0.878689,0.994508
lstm-du,DU,13500,86.474,93.059,95.142,156116.18,0.927926,0.932697,0.878093,0.994542
lstm-du,DU,13600,86.703,91.78,96.474,156858.17,0.927868,0.932656,0.877989,0.994583
lstm-du,DU,13700,87.993,92.875,94.733,155694.23,0.927883,0.932707,0.878046,0.994625
lstm-du,DU,13800,88.787,94.869,99.603,155428.97,0.927681,0.93254,0.87772,0.994665
lstm-du,DU,13900,88.053,93.23,94.1,157859.84,0.927698,0.932564,0.877731,0.994704
lstm-du,DU,14000,88.685,94.434,96.607,157862.57,0.927857,0.932676,0.878012,0.994598
lstm-du,DU,14100,90.029,98.513,104.348,156616.61,0.927943,0.932778,0.878161,0.994638
lstm-du,DU,14200,90.611,94.819,98.924,156713.5,0.927887,0.932755,0.8782,0.994539
lstm-du,DU,14300,90.351,94.78,96.535,158271.75,0.928182,0.932959,0.878535,0.994572
lstm-du,DU,14400,92.507,98.15,103.49,155664.45,0.928403,0.933204,0.878936,0.994614
lstm-du,DU,14500,92.423,97.804,99.223,156887.75,0.92869,0.933488,0.879409,0.994654
lstm-du,DU,14600,92.333,95.729,98.547,158123.62,0.928493,0.933342,0.87912,0.994692
lstm-du,DU,14700,93.823,100.911,103.049,156678.71,0.928435,0.933232,0.879005,0.994589
lstm-du,DU,14800,93.68,98.389,99.074,157985.34,0.928446,0.933224,0.878964,0.994624
lstm-du,DU,14900,94.831,100.381,102.93,157122.21,0.928456,0.933216,0.878924,0.994658
lstm-du,DU,15000,95.446,101.128,105.5,157157.2,0.928333,0.933101,0.878692,0.994693
lstm-du,DU,15100,95.732,101.09,102.981,157731.32,0.928411,0.933193,0.878827,0.99473
lstm-du,DU,15200,96.706,104.938,110.633,157177.25,0.928289,0.933129,0.878683,0.994768
lstm-du,DU,15300,96.758,102.049,105.82,158126.4,0.928366,0.933171,0.878833,0.99467
lstm-du,DU,15400,97.606,103.533,106.718,157777.37,0.928052,0.932857,0.878252,0.994701
lstm-du,DU,15500,97.974,106.597,108.14,158205.15,0.928129,0.932908,0.878317,0.994734
lstm-du,DU,15600,97.815,103.472,104.876,159484.24,0.928205,0.932966,0.878395,0.994767
lstm-du,DU,15700,99.636,104.901,112.105,157573.68,0.927771,0.9325,0.877647,0.994667
lstm-du,DU,15800,99.839,105.921,110.019,158254.56,0.927848,0.9326,0.877796,0.994703
lstm-du,DU,15900,100.524,106.276,112.872,158171.75,0.927862,0.932589,0.877752,0.994734
lstm-du,DU,16000,101.626,107.765,109.497,157440.13,0.928,0.932742,0.877995,0.99477
lstm-du,DU,16100,101.531,107.166,108.65,158572.45,0.927888,0.932629,0.877772,0.994801
